,Portfolio Manager Meter ID,Meter Name,Meter Type,
707,49450360,NG14,Natural Gas,
708,49450360,NG14,Natural Gas,
709,49450360,NG14,Natural Gas,
710,49450360,NG14,Natural Gas,
711,49450360,NG14,Natural Gas,
712,49450360,NG14,Natural Gas,
713,49450360,NG14,Natural Gas,
714,49450360,NG14,Natural Gas,
715,49450360,NG14,Natural Gas,
716,49450360,NG14,Natural Gas,
717,49450360,NG14,Natural Gas,
718,49450360,NG14,Natural Gas,
719,49450360,NG14,Natural Gas,
720,49450360,NG14,Natural Gas,
721,49450360,NG14,Natural Gas,
722,49450360,NG14,Natural Gas,
723,49450360,NG14,Natural Gas,
724,49450360,NG14,Natural Gas,
725,49450360,NG14,Natural Gas,
726,49450360,NG14,Natural Gas,
727,49450360,NG14,Natural Gas,
728,49450360,NG14,Natural Gas,
729,49450360,NG14,Natural Gas,
730,49450360,NG14,Natural Gas,
731,49450360,NG14,Natural Gas,
732,49450360,NG14,Natural Gas,
733,49450360,NG14,Natural Gas,
734,49450360,NG14,Natural Gas,
735,49450360,NG14,Natural Gas,
736,49450360,NG14,Natural Gas,
737,49450360,NG14,Natural Gas,
738,49450360,NG14,Natural Gas,
739,49450360,NG14,Natural Gas,
740,49450360,NG14,Natural Gas,
741,49450360,NG14,Natural Gas,
742,49327857,NG15,Natural Gas,
743,49327857,NG15,Natural Gas,
744,49327857,NG15,Natural Gas,
745,49327857,NG15,Natural Gas,
746,49327857,NG15,Natural Gas,
747,49327857,NG15,Natural Gas,
748,49327857,NG15,Natural Gas,
749,49327857,NG15,Natural Gas,
750,49327857,NG15,Natural Gas,
751,49327857,NG15,Natural Gas,
752,49327857,NG15,Natural Gas,
753,49327857,NG15,Natural Gas,
754,49327857,NG15,Natural Gas,
755,49327857,NG15,Natural Gas,
756,49327857,NG15,Natural Gas,
757,49327857,NG15,Natural Gas,
758,49327857,NG15,Natural Gas,
759,49327857,NG15,Natural Gas,
760,49327857,NG15,Natural Gas,
761,49327857,NG15,Natural Gas,
762,49327857,NG15,Natural Gas,
763,49327857,NG15,Natural Gas,
764,49327857,NG15,Natural Gas,
765,49327857,NG15,Natural Gas,
766,49327857,NG15,Natural Gas,
767,49327857,NG15,Natural Gas,
768,49327857,NG15,Natural Gas,
769,49327857,NG15,Natural Gas,
770,49327857,NG15,Natural Gas,
771,49327857,NG15,Natural Gas,
772,49327857,NG15,Natural Gas,
773,49327857,NG15,Natural Gas,
774,49327857,NG15,Natural Gas,
775,49327857,NG15,Natural Gas,
776,49327857,NG15,Natural Gas,
777,49327857,NG15,Natural Gas,
778,49327857,NG15,Natural Gas,
779,49327857,NG15,Natural Gas,
780,49327857,NG15,Natural Gas,
781,49327857,NG15,Natural Gas,
782,49327857,NG15,Natural Gas,
783,31548252,NG16,Natural Gas,
784,31548252,NG16,Natural Gas,
785,31548252,NG16,Natural Gas,
786,31548252,NG16,Natural Gas,
787,31548252,NG16,Natural Gas,
788,31548252,NG16,Natural Gas,
789,31548252,NG16,Natural Gas,
790,31548252,NG16,Natural Gas,
791,31548252,NG16,Natural Gas,
792,31548252,NG16,Natural Gas,
793,31548252,NG16,Natural Gas,
794,31548252,NG16,Natural Gas,
795,31548252,NG16,Natural Gas,
796,31548252,NG16,Natural Gas,
797,31548252,NG16,Natural Gas,
798,31548252,NG16,Natural Gas,
799,31548252,NG16,Natural Gas,
800,31548252,NG16,Natural Gas,
801,31548252,NG16,Natural Gas,
802,31548252,NG16,Natural Gas,
803,31548252,NG16,Natural Gas,
804,31548252,NG16,Natural Gas,
805,31548252,NG16,Natural Gas,
806,31548252,NG16,Natural Gas,
807,31548252,NG16,Natural Gas,
808,31548252,NG16,Natural Gas,
809,31548252,NG16,Natural Gas,
810,31548252,NG16,Natural Gas,
811,31548252,NG16,Natural Gas,
812,31548252,NG16,Natural Gas,
813,31548252,NG16,Natural Gas,
814,31548252,NG16,Natural Gas,
815,31548252,NG16,Natural Gas,
816,31548252,NG16,Natural Gas,
817,31548252,NG16,Natural Gas,
818,31548252,NG16,Natural Gas,
819,31548252,NG16,Natural Gas,
820,31548252,NG16,Natural Gas,
821,31548252,NG16,Natural Gas,
822,31548252,NG16,Natural Gas,
823,31548252,NG16,Natural Gas,
824,31548252,NG16,Natural Gas,
825,31548252,NG16,Natural Gas,
826,31548252,NG16,Natural Gas,
827,31548252,NG16,Natural Gas,
828,31548252,NG16,Natural Gas,
829,31548252,NG16,Natural Gas,
830,31548252,NG16,Natural Gas,
831,31548252,NG16,Natural Gas,
832,31548252,NG16,Natural Gas,
833,31548252,NG16,Natural Gas,
834,31548252,NG16,Natural Gas,
835,31548252,NG16,Natural Gas,
836,31548252,NG16,Natural Gas,
837,31548252,NG16,Natural Gas,
838,31548252,NG16,Natural Gas,
839,31548252,NG16,Natural Gas,
840,31548252,NG16,Natural Gas,
841,31548252,NG16,Natural Gas,
842,31548252,NG16,Natural Gas,
843,31548249,NG2,Natural Gas,
844,31548249,NG2,Natural Gas,
845,31548249,NG2,Natural Gas,
846,31548249,NG2,Natural Gas,
847,31548249,NG2,Natural Gas,
848,31548249,NG2,Natural Gas,
849,31548249,NG2,Natural Gas,
850,31548249,NG2,Natural Gas,
851,31548249,NG2,Natural Gas,
852,31548249,NG2,Natural Gas,
853,31548249,NG2,Natural Gas,
854,31548249,NG2,Natural Gas,
855,31548249,NG2,Natural Gas,
856,31548249,NG2,Natural Gas,
857,31548249,NG2,Natural Gas,
858,31548249,NG2,Natural Gas,
859,31548249,NG2,Natural Gas,
860,31548249,NG2,Natural Gas,
861,31548249,NG2,Natural Gas,
862,31548249,NG2,Natural Gas,
863,31548249,NG2,Natural Gas,
864,31548249,NG2,Natural Gas,
865,31548249,NG2,Natural Gas,
866,31548249,NG2,Natural Gas,
867,31548249,NG2,Natural Gas,
868,31548249,NG2,Natural Gas,
869,31548249,NG2,Natural Gas,
870,31548249,NG2,Natural Gas,
871,31548249,NG2,Natural Gas,
872,31548249,NG2,Natural Gas,
873,31548249,NG2,Natural Gas,
874,31548249,NG2,Natural Gas,
875,31548249,NG2,Natural Gas,
876,31548249,NG2,Natural Gas,
877,31548249,NG2,Natural Gas,
878,31548249,NG2,Natural Gas,
879,31548249,NG2,Natural Gas,
880,31548249,NG2,Natural Gas,
881,31548249,NG2,Natural Gas,
882,31548249,NG2,Natural Gas,
883,31548249,NG2,Natural Gas,
884,31548249,NG2,Natural Gas,
885,31548249,NG2,Natural Gas,
886,31548249,NG2,Natural Gas,
887,31548249,NG2,Natural Gas,
888,31548249,NG2,Natural Gas,
889,31548249,NG2,Natural Gas,
890,31548249,NG2,Natural Gas,
891,31548249,NG2,Natural Gas,
892,31548249,NG2,Natural Gas,
893,31548249,NG2,Natural Gas,
894,31548249,NG2,Natural Gas,
895,31548249,NG2,Natural Gas,
896,31548249,NG2,Natural Gas,
897,31548249,NG2,Natural Gas,
898,31548249,NG2,Natural Gas,
899,31548249,NG2,Natural Gas,
900,31548249,NG2,Natural Gas,
901,31548249,NG2,Natural Gas,
902,31548249,NG2,Natural Gas,
903,31548249,NG2,Natural Gas,
904,31548249,NG2,Natural Gas,
905,31548249,NG2,Natural Gas,
906,31548249,NG2,Natural Gas,
907,31548249,NG2,Natural Gas,
908,31548249,NG2,Natural Gas,
909,31548249,NG2,Natural Gas,
910,31548249,NG2,Natural Gas,
911,31548249,NG2,Natural Gas,
912,31548249,NG2,Natural Gas,
913,31548249,NG2,Natural Gas,
914,31548249,NG2,Natural Gas,
915,31548249,NG2,Natural Gas,
916,31548249,NG2,Natural Gas,
917,31548249,NG2,Natural Gas,
918,31548249,NG2,Natural Gas,
919,31548249,NG2,Natural Gas,
920,31548249,NG2,Natural Gas,
921,31548249,NG2,Natural Gas,
922,31548249,NG2,Natural Gas,
923,31548249,NG2,Natural Gas,
924,31548249,NG2,Natural Gas,
925,31548249,NG2,Natural Gas,
926,31548249,NG2,Natural Gas,
927,31548249,NG2,Natural Gas,
928,31548249,NG2,Natural Gas,
929,31548249,NG2,Natural Gas,
930,31548249,NG2,Natural Gas,
931,31548249,NG2,Natural Gas,
932,31548249,NG2,Natural Gas,
933,31548249,NG2,Natural Gas,
934,31548249,NG2,Natural Gas,
935,31548249,NG2,Natural Gas,
936,31548249,NG2,Natural Gas,
937,31548249,NG2,Natural Gas,
938,31548249,NG2,Natural Gas,
939,31548249,NG2,Natural Gas,
940,31548249,NG2,Natural Gas,
941,31548249,NG2,Natural Gas,
942,31548249,NG2,Natural Gas,
943,31548249,NG2,Natural Gas,
944,31548249,NG2,Natural Gas,
945,31548249,NG2,Natural Gas,
946,31548249,NG2,Natural Gas,
947,31548249,NG2,Natural Gas,
948,31548249,NG2,Natural Gas,
949,31548249,NG2,Natural Gas,
950,31548249,NG2,Natural Gas,
951,31548249,NG2,Natural Gas,
952,31548249,NG2,Natural Gas,
953,31548249,NG2,Natural Gas,
954,31548249,NG2,Natural Gas,
955,31548249,NG2,Natural Gas,
956,31548249,NG2,Natural Gas,
957,31548249,NG2,Natural Gas,
958,31548249,NG2,Natural Gas,
959,31548249,NG2,Natural Gas,
960,31548249,NG2,Natural Gas,
961,31548249,NG2,Natural Gas,
962,31548249,NG2,Natural Gas,
963,31548249,NG2,Natural Gas,
964,31548249,NG2,Natural Gas,
965,31548249,NG2,Natural Gas,
966,31548249,NG2,Natural Gas,
967,31548249,NG2,Natural Gas,
968,31548249,NG2,Natural Gas,
969,31548249,NG2,Natural Gas,
970,31548249,NG2,Natural Gas,
971,31548249,NG2,Natural Gas,
972,31548251,NG3,Natural Gas,
973,31548251,NG3,Natural Gas,
974,31548251,NG3,Natural Gas,
975,31548251,NG3,Natural Gas,
976,31548251,NG3,Natural Gas,
977,31548251,NG3,Natural Gas,
978,31548251,NG3,Natural Gas,
979,31548251,NG3,Natural Gas,
980,31548251,NG3,Natural Gas,
981,31548251,NG3,Natural Gas,
982,31548251,NG3,Natural Gas,
983,31548251,NG3,Natural Gas,
984,31548251,NG3,Natural Gas,
985,31548251,NG3,Natural Gas,
986,31548251,NG3,Natural Gas,
987,31548251,NG3,Natural Gas,
988,31548251,NG3,Natural Gas,
989,31548251,NG3,Natural Gas,
990,31548251,NG3,Natural Gas,
991,31548251,NG3,Natural Gas,
992,31548251,NG3,Natural Gas,
993,31548251,NG3,Natural Gas,
994,31548251,NG3,Natural Gas,
995,31548251,NG3,Natural Gas,
996,31548251,NG3,Natural Gas,
997,31548251,NG3,Natural Gas,
998,31548251,NG3,Natural Gas,
999,31548251,NG3,Natural Gas,
1000,31548251,NG3,Natural Gas,
1001,31548251,NG3,Natural Gas,
1002,31548251,NG3,Natural Gas,
1003,31548251,NG3,Natural Gas,
1004,31548251,NG3,Natural Gas,
1005,31548251,NG3,Natural Gas,
1006,31548251,NG3,Natural Gas,
1007,31548251,NG3,Natural Gas,
1008,31548251,NG3,Natural Gas,
1009,31548251,NG3,Natural Gas,
1010,31548251,NG3,Natural Gas,
1011,31548251,NG3,Natural Gas,
1012,31548251,NG3,Natural Gas,
1013,31548251,NG3,Natural Gas,
1014,31548251,NG3,Natural Gas,
1015,31548251,NG3,Natural Gas,
1016,31548251,NG3,Natural Gas,
1017,31548251,NG3,Natural Gas,
1018,31548251,NG3,Natural Gas,
1019,31548251,NG3,Natural Gas,
1020,31548251,NG3,Natural Gas,
1021,31548251,NG3,Natural Gas,
1022,31548251,NG3,Natural Gas,
1023,31548251,NG3,Natural Gas,
1024,31548251,NG3,Natural Gas,
1025,31548251,NG3,Natural Gas,
1026,31548251,NG3,Natural Gas,
1027,31548251,NG3,Natural Gas,
1028,31548251,NG3,Natural Gas,
1029,31548251,NG3,Natural Gas,
1030,31548251,NG3,Natural Gas,
1031,31548251,NG3,Natural Gas,
1032,31548251,NG3,Natural Gas,
1033,31548251,NG3,Natural Gas,
1034,31548251,NG3,Natural Gas,
1035,31548251,NG3,Natural Gas,
1036,31548251,NG3,Natural Gas,
1037,31548251,NG3,Natural Gas,
1038,31548251,NG3,Natural Gas,
1039,31548251,NG3,Natural Gas,
1040,31548251,NG3,Natural Gas,
1041,31548251,NG3,Natural Gas,
1042,31548251,NG3,Natural Gas,
1043,31548251,NG3,Natural Gas,
1044,31548251,NG3,Natural Gas,
1045,31548251,NG3,Natural Gas,
1046,31548251,NG3,Natural Gas,
1047,31548251,NG3,Natural Gas,
1048,31548251,NG3,Natural Gas,
1049,31548251,NG3,Natural Gas,
1050,31548251,NG3,Natural Gas,
1051,31548251,NG3,Natural Gas,
1052,31548251,NG3,Natural Gas,
1053,31548251,NG3,Natural Gas,
1054,31548251,NG3,Natural Gas,
1055,31548251,NG3,Natural Gas,
1056,31548251,NG3,Natural Gas,
1057,31548251,NG3,Natural Gas,
1058,31548251,NG3,Natural Gas,
1059,31548251,NG3,Natural Gas,
1060,31548251,NG3,Natural Gas,
1061,31548251,NG3,Natural Gas,
1062,31548251,NG3,Natural Gas,
1063,31548251,NG3,Natural Gas,
1064,31548251,NG3,Natural Gas,
1065,31548251,NG3,Natural Gas,
1066,31548251,NG3,Natural Gas,
1067,31548251,NG3,Natural Gas,
1068,31548251,NG3,Natural Gas,
1069,31548251,NG3,Natural Gas,
1070,31548251,NG3,Natural Gas,
1071,31548251,NG3,Natural Gas,
1072,31548251,NG3,Natural Gas,
1073,31548251,NG3,Natural Gas,
1074,31548251,NG3,Natural Gas,
1075,31548251,NG3,Natural Gas,
1076,31548251,NG3,Natural Gas,
1077,31548251,NG3,Natural Gas,
1078,31548251,NG3,Natural Gas,
1079,31548251,NG3,Natural Gas,
1080,31548251,NG3,Natural Gas,
1081,31548251,NG3,Natural Gas,
1082,31548251,NG3,Natural Gas,
1083,31548251,NG3,Natural Gas,
1084,31548251,NG3,Natural Gas,
1085,31548251,NG3,Natural Gas,
1086,31548251,NG3,Natural Gas,
1087,31548251,NG3,Natural Gas,
1088,31548251,NG3,Natural Gas,
1089,31548251,NG3,Natural Gas,
1090,31548251,NG3,Natural Gas,
1091,31548251,NG3,Natural Gas,
1092,31548251,NG3,Natural Gas,
1093,31548251,NG3,Natural Gas,
1094,31548251,NG3,Natural Gas,
1095,49324175,NG4,Natural Gas,
1096,49324175,NG4,Natural Gas,
1097,49324175,NG4,Natural Gas,
1098,49324175,NG4,Natural Gas,
1099,49324175,NG4,Natural Gas,
1100,49324175,NG4,Natural Gas,
1101,49324175,NG4,Natural Gas,
1102,49324175,NG4,Natural Gas,
1103,49324175,NG4,Natural Gas,
1104,49324175,NG4,Natural Gas,
1105,49324175,NG4,Natural Gas,
1106,49324175,NG4,Natural Gas,
1107,49324175,NG4,Natural Gas,
1108,49324175,NG4,Natural Gas,
1109,49324175,NG4,Natural Gas,
1110,49324175,NG4,Natural Gas,
1111,49324175,NG4,Natural Gas,
1112,49324175,NG4,Natural Gas,
1113,49324175,NG4,Natural Gas,
1114,49324175,NG4,Natural Gas,
1115,49324175,NG4,Natural Gas,
1116,49324175,NG4,Natural Gas,
1117,49324175,NG4,Natural Gas,
1118,49324175,NG4,Natural Gas,
1119,49324175,NG4,Natural Gas,
1120,49324175,NG4,Natural Gas,
1121,49324175,NG4,Natural Gas,
1122,49324175,NG4,Natural Gas,
1123,49324175,NG4,Natural Gas,
1124,49324175,NG4,Natural Gas,
1125,49324175,NG4,Natural Gas,
1126,49324175,NG4,Natural Gas,
1127,49324175,NG4,Natural Gas,
1128,49324175,NG4,Natural Gas,
1129,49324175,NG4,Natural Gas,
1130,49324175,NG4,Natural Gas,
1131,49324175,NG4,Natural Gas,
1132,49324175,NG4,Natural Gas,
1133,49324175,NG4,Natural Gas,
1134,49324175,NG4,Natural Gas,
1135,49324175,NG4,Natural Gas,
1136,49324175,NG4,Natural Gas,
1137,49324175,NG4,Natural Gas,
1138,49324175,NG4,Natural Gas,
1139,49324175,NG4,Natural Gas,
1140,49324175,NG4,Natural Gas,
1141,49324175,NG4,Natural Gas,
1142,49324216,NG5,Natural Gas,
1143,49324216,NG5,Natural Gas,
1144,49324216,NG5,Natural Gas,
1145,49324216,NG5,Natural Gas,
1146,49324216,NG5,Natural Gas,
1147,49324216,NG5,Natural Gas,
1148,49324216,NG5,Natural Gas,
1149,49324216,NG5,Natural Gas,
1150,49324216,NG5,Natural Gas,
1151,49324216,NG5,Natural Gas,
1152,49324216,NG5,Natural Gas,
1153,49324216,NG5,Natural Gas,
1154,49324216,NG5,Natural Gas,
1155,49324216,NG5,Natural Gas,
1156,49324216,NG5,Natural Gas,
1157,49324216,NG5,Natural Gas,
1158,49324216,NG5,Natural Gas,
1159,49324216,NG5,Natural Gas,
1160,49324216,NG5,Natural Gas,
1161,49324216,NG5,Natural Gas,
1162,49324216,NG5,Natural Gas,
1163,49324216,NG5,Natural Gas,
1164,49324216,NG5,Natural Gas,
1165,49324216,NG5,Natural Gas,
1166,49324216,NG5,Natural Gas,
1167,49324216,NG5,Natural Gas,
1168,49324216,NG5,Natural Gas,
1169,49324216,NG5,Natural Gas,
1170,49324216,NG5,Natural Gas,
1171,49324216,NG5,Natural Gas,
1172,49324216,NG5,Natural Gas,
1173,49324216,NG5,Natural Gas,
1174,49324216,NG5,Natural Gas,
1175,49324216,NG5,Natural Gas,
1176,49324216,NG5,Natural Gas,
1177,49324216,NG5,Natural Gas,
1178,49324216,NG5,Natural Gas,
1179,49324216,NG5,Natural Gas,
1180,49324216,NG5,Natural Gas,
1181,49324216,NG5,Natural Gas,
1182,49324216,NG5,Natural Gas,
1183,49324216,NG5,Natural Gas,
1184,49324216,NG5,Natural Gas,
1185,49324216,NG5,Natural Gas,
1186,49324216,NG5,Natural Gas,
1187,49324216,NG5,Natural Gas,
1188,49324216,NG5,Natural Gas,
1189,49324216,NG5,Natural Gas,
1190,49324216,NG5,Natural Gas,
1191,49324348,NG6,Natural Gas,
1192,49324348,NG6,Natural Gas,
1193,49324348,NG6,Natural Gas,
1194,49324348,NG6,Natural Gas,
1195,49324348,NG6,Natural Gas,
1196,49324348,NG6,Natural Gas,
1197,49324348,NG6,Natural Gas,
1198,49324348,NG6,Natural Gas,
1199,49324348,NG6,Natural Gas,
1200,49324348,NG6,Natural Gas,
1201,49324348,NG6,Natural Gas,
1202,49324348,NG6,Natural Gas,
1203,49324348,NG6,Natural Gas,
1204,49324348,NG6,Natural Gas,
1205,49324348,NG6,Natural Gas,
1206,49324348,NG6,Natural Gas,
1207,49324348,NG6,Natural Gas,
1208,49324348,NG6,Natural Gas,
1209,49324348,NG6,Natural Gas,
1210,49324348,NG6,Natural Gas,
1211,49324348,NG6,Natural Gas,
1212,49324348,NG6,Natural Gas,
1213,49324348,NG6,Natural Gas,
1214,49324348,NG6,Natural Gas,
1215,49324348,NG6,Natural Gas,
1216,49324348,NG6,Natural Gas,
1217,49324348,NG6,Natural Gas,
1218,49324348,NG6,Natural Gas,
1219,49324348,NG6,Natural Gas,
1220,49324348,NG6,Natural Gas,
1221,49324348,NG6,Natural Gas,
1222,49324348,NG6,Natural Gas,
1223,49324348,NG6,Natural Gas,
1224,49324348,NG6,Natural Gas,
1225,49324348,NG6,Natural Gas,
1226,49324348,NG6,Natural Gas,
1227,49324348,NG6,Natural Gas,
1228,49324348,NG6,Natural Gas,
1229,49324348,NG6,Natural Gas,
1230,49324348,NG6,Natural Gas,
1231,49324348,NG6,Natural Gas,
1232,49324348,NG6,Natural Gas,
1233,49324348,NG6,Natural Gas,
1234,49324348,NG6,Natural Gas,
1235,49324348,NG6,Natural Gas,
1236,49324348,NG6,Natural Gas,
1237,49324348,NG6,Natural Gas,
1238,49324348,NG6,Natural Gas,
1239,49324348,NG6,Natural Gas,
1240,49324390,NG7,Natural Gas,
1241,49324390,NG7,Natural Gas,
1242,49324390,NG7,Natural Gas,
1243,49324390,NG7,Natural Gas,
1244,49324390,NG7,Natural Gas,
1245,49324390,NG7,Natural Gas,
1246,49324390,NG7,Natural Gas,
1247,49324390,NG7,Natural Gas,
1248,49324390,NG7,Natural Gas,
1249,49324390,NG7,Natural Gas,
1250,49324390,NG7,Natural Gas,
1251,49324390,NG7,Natural Gas,
1252,49324390,NG7,Natural Gas,
1253,49324390,NG7,Natural Gas,
1254,49324390,NG7,Natural Gas,
1255,49324390,NG7,Natural Gas,
1256,49324390,NG7,Natural Gas,
1257,49324390,NG7,Natural Gas,
1258,49324390,NG7,Natural Gas,
1259,49324390,NG7,Natural Gas,
1260,49324390,NG7,Natural Gas,
1261,49324390,NG7,Natural Gas,
1262,49324390,NG7,Natural Gas,
1263,49324390,NG7,Natural Gas,
1264,49324390,NG7,Natural Gas,
1265,49324390,NG7,Natural Gas,
1266,49324390,NG7,Natural Gas,
1267,49324390,NG7,Natural Gas,
1268,49324390,NG7,Natural Gas,
1269,49324390,NG7,Natural Gas,
1270,49324390,NG7,Natural Gas,
1271,49324390,NG7,Natural Gas,
1272,49324390,NG7,Natural Gas,
1273,49324390,NG7,Natural Gas,
1274,49324390,NG7,Natural Gas,
1275,49324390,NG7,Natural Gas,
1276,49324390,NG7,Natural Gas,
1277,49324390,NG7,Natural Gas,
1278,49324390,NG7,Natural Gas,
1279,49324390,NG7,Natural Gas,
1280,49324390,NG7,Natural Gas,
1281,49324390,NG7,Natural Gas,
1282,49324390,NG7,Natural Gas,
1283,49324390,NG7,Natural Gas,
1284,49324390,NG7,Natural Gas,
1285,49324390,NG7,Natural Gas,
1286,49324390,NG7,Natural Gas,
1287,49324390,NG7,Natural Gas,
1288,81413017,NG8,Natural Gas,
1289,81413017,NG8,Natural Gas,
1290,81413017,NG8,Natural Gas,
1291,81413017,NG8,Natural Gas,
1292,81413017,NG8,Natural Gas,
1293,81413017,NG8,Natural Gas,
1294,81413017,NG8,Natural Gas,
1295,81413017,NG8,Natural Gas,
1296,81413017,NG8,Natural Gas,
1297,81413017,NG8,Natural Gas,
1298,81413017,NG8,Natural Gas,
1299,81413017,NG8,Natural Gas,
1300,81413017,NG8,Natural Gas,
1301,81413017,NG8,Natural Gas,
1302,81413017,NG8,Natural Gas,
1303,81413017,NG8,Natural Gas,
1304,81413017,NG8,Natural Gas,
1305,81413017,NG8,Natural Gas,
1306,81413017,NG8,Natural Gas,
1307,81413017,NG8,Natural Gas,
1308,81413017,NG8,Natural Gas,
1309,81413017,NG8,Natural Gas,
1310,81413017,NG8,Natural Gas,
1311,81413017,NG8,Natural Gas,
1312,81413017,NG8,Natural Gas,
1313,81413017,NG8,Natural Gas,
1314,81413017,NG8,Natural Gas,
1315,81413017,NG8,Natural Gas,
1316,81413017,NG8,Natural Gas,
1317,81413017,NG8,Natural Gas,
1318,81413017,NG8,Natural Gas,
1319,81413017,NG8,Natural Gas,
1320,81413017,NG8,Natural Gas,
1321,81413017,NG8,Natural Gas,
1322,81413017,NG8,Natural Gas,
1323,81413017,NG8,Natural Gas,
1324,81413017,NG8,Natural Gas,
1325,81413017,NG8,Natural Gas,
1326,81413017,NG8,Natural Gas,
1327,81413017,NG8,Natural Gas,
1328,81413017,NG8,Natural Gas,
1329,81413017,NG8,Natural Gas,
1330,81413017,NG8,Natural Gas,
1331,81413017,NG8,Natural Gas,
1332,81413017,NG8,Natural Gas,
1333,81413017,NG8,Natural Gas,
1334,81413017,NG8,Natural Gas,
1335,81413017,NG8,Natural Gas,
1336,81413017,NG8,Natural Gas,
1337,81413017,NG8,Natural Gas,
1338,49324572,NG8 Error In Units,Electric - Grid,
1339,49324572,NG8 Error In Units,Electric - Grid,
1340,49324572,NG8 Error In Units,Electric - Grid,
1341,49324572,NG8 Error In Units,Electric - Grid,
1342,49324572,NG8 Error In Units,Electric - Grid,
1343,49324572,NG8 Error In Units,Electric - Grid,
1344,49324572,NG8 Error In Units,Electric - Grid,
1345,49324572,NG8 Error In Units,Electric - Grid,
1346,49324572,NG8 Error In Units,Electric - Grid,
1347,49324572,NG8 Error In Units,Electric - Grid,
1348,49324572,NG8 Error In Units,Electric - Grid,
1349,49324572,NG8 Error In Units,Electric - Grid,
1350,49324572,NG8 Error In Units,Electric - Grid,
1351,49324572,NG8 Error In Units,Electric - Grid,
1352,49324572,NG8 Error In Units,Electric - Grid,
1353,49324572,NG8 Error In Units,Electric - Grid,
1354,49324572,NG8 Error In Units,Electric - Grid,
1355,49324572,NG8 Error In Units,Electric - Grid,
1356,49324572,NG8 Error In Units,Electric - Grid,
1357,49324572,NG8 Error In Units,Electric - Grid,
1358,49324572,NG8 Error In Units,Electric - Grid,
1359,49324572,NG8 Error In Units,Electric - Grid,
1360,49324572,NG8 Error In Units,Electric - Grid,
1361,49324572,NG8 Error In Units,Electric - Grid,
1362,49324572,NG8 Error In Units,Electric - Grid,
1363,49324572,NG8 Error In Units,Electric - Grid,
1364,49324572,NG8 Error In Units,Electric - Grid,
1365,49324572,NG8 Error In Units,Electric - Grid,
1366,49324572,NG8 Error In Units,Electric - Grid,
1367,49324572,NG8 Error In Units,Electric - Grid,
1368,49324572,NG8 Error In Units,Electric - Grid,
1369,49324572,NG8 Error In Units,Electric - Grid,
1370,49324572,NG8 Error In Units,Electric - Grid,
1371,49324572,NG8 Error In Units,Electric - Grid,
1372,49324572,NG8 Error In Units,Electric - Grid,
1373,49324572,NG8 Error In Units,Electric - Grid,
1374,49324572,NG8 Error In Units,Electric - Grid,
1375,49324572,NG8 Error In Units,Electric - Grid,
1376,49324572,NG8 Error In Units,Electric - Grid,
1377,49324753,NG9,Natural Gas,
1378,49324753,NG9,Natural Gas,
1379,49324753,NG9,Natural Gas,
1380,49324753,NG9,Natural Gas,
1381,49324753,NG9,Natural Gas,
1382,49324753,NG9,Natural Gas,
1383,49324753,NG9,Natural Gas,
1384,49324753,NG9,Natural Gas,
1385,49324753,NG9,Natural Gas,
1386,49324753,NG9,Natural Gas,
1387,49324753,NG9,Natural Gas,
1388,49324753,NG9,Natural Gas,
1389,49324753,NG9,Natural Gas,
1390,49324753,NG9,Natural Gas,
1391,49324753,NG9,Natural Gas,
1392,49324753,NG9,Natural Gas,
1393,49324753,NG9,Natural Gas,
1394,49324753,NG9,Natural Gas,
1395,49324753,NG9,Natural Gas,
1396,49324753,NG9,Natural Gas,
1397,49324753,NG9,Natural Gas,
1398,49324753,NG9,Natural Gas,
1399,49324753,NG9,Natural Gas,
1400,49324753,NG9,Natural Gas,
1401,49324753,NG9,Natural Gas,
1402,49324753,NG9,Natural Gas,
1403,49324753,NG9,Natural Gas,
1404,49324753,NG9,Natural Gas,
1405,49324753,NG9,Natural Gas,
1406,49324753,NG9,Natural Gas,
1407,49324753,NG9,Natural Gas,
1408,49324753,NG9,Natural Gas,
1409,49324753,NG9,Natural Gas,
1410,49324753,NG9,Natural Gas,
1411,49324753,NG9,Natural Gas,
1412,49324753,NG9,Natural Gas,
1413,49324753,NG9,Natural Gas,
1414,49324753,NG9,Natural Gas,
1415,49324753,NG9,Natural Gas,
1416,49324753,NG9,Natural Gas,
1417,49324753,NG9,Natural Gas,
1418,49324753,NG9,Natural Gas,
1419,49324753,NG9,Natural Gas,
1420,49324753,NG9,Natural Gas,
1421,49324753,NG9,Natural Gas,
1422,49324753,NG9,Natural Gas,
1423,49324753,NG9,Natural Gas,
1424,49324753,NG9,Natural Gas,
1425,49324753,NG9,Natural Gas,
